sha256,filename,file_size_mb,domain,confidence,priority_score,title,authors,year,publisher,is_book,r2_isbns,r2_ol_title,r2_ol_found,r2_classification_domain,r2_classification_confidence,r2_classification_method,r2_chars_extracted,r2_extractable,r2_has_toc,r2_content_fingerprint,reclassified_as_book,duplicate_group,r2_dedup_is_best_copy
fe8f452ce7d88f414c4778c9932f1635d10f93cbabfd5aa401a35c0d43c48626,Complete guides series Bean Anita-The complete guide to strength training-Bloomsbury Publishing 2013.pdf.pdf,12.41,fitness,low,45,The Complete Guide to Strength Training,Bean; Anita,2013,,True,,,,fitness,low,keyword_text,1962,True,True,6dae6e64e4fa0bb0,True,,True
c1383da971702ba81fc5a6d477aadc604e641799dd611ebdd477a6560eedae1b,Davis T-MATLAB primer-CRC 2011.pdf,0.7,unclassified,unclassified,45,Davis T-MATLAB primer-CRC 2011,Timothy A. Davis,2011,,True,9781439828625,,,,,,3036,True,False,49d67bb105efb3fe,True,,True
ba6a529bad8d707d6bdd81441caf3238c575f2c99ed09bd4d81baae56f506c13,Function Psaces and Potential Theory-Herdberg Adams.pdf,0.17,mathematics,medium,45,Function Psaces and Potential Theory-Herdberg Adams,AGI,,,True,,,,mathematics,medium,keyword_text,3762,True,True,9c53fe7ad7d0eed8,True,,True
b613f47b21b5e13a3c588abccc6d479225f598f0341cf153622c2e814f207447,Gerson J Ferreira-Introduction to Computational Physics with examples in Julia programming language-self-published 2016.pdf,0.88,software_engineering,medium,45,Computational Physics,Gerson J. Ferreira,2016,,True,,,,software_engineering,medium,claude_code,7259,True,True,325b446439ff2679,True,,True
669b70c48bab9c5ee1d436ec56c890f4bca9bd57898881adae46e5e1aac22549,Haruo Yoshida auth John Seimenis eds Hamiltonian Mechanics Integrability and Chaotic Behavior.pdf.pdf,17.74,physics,medium,45,Haruo Yoshida auth John Seimenis eds Hamiltonian Mechanics Integrability and Chaotic Behavior.pdf,,,,True,9781489909664,,,physics,medium,keyword_text,4445,True,False,af57cab64eb379fe,True,,True
076dfa2c093440b67c85bd2dfbf49aed619d102ff86871fe06d55e2c7e558936,J Billingham A C King Wave motion.pdf.pdf,33.53,mathematics,low,45,J Billingham A C King Wave motion.pdf,John,,,True,,,,mathematics,low,keyword_text,29962,True,True,9852e0879d34d06e,True,,True
cf18f924786299b20f7efe1ea6cc611d5f02566f41ac26ad35689ea231693dde,Richard Haberman-Instructor Solutions - Applied Partial Differential Equations-Prentice Hall (2003).pdf,0.76,mathematics,medium,45,Instructor Solutions - Applied Partial Differential Equations,Richard Haberman,2003,Prentice Hall,True,,,,analysis,low,keyword_text,10737,True,True,523ed4fba6d0c2f5,True,,True
a0d668f802767f17cf4dbd28fbc39beda8776c9753eb08167790a6abeb788a11,SOAGuidetoWrittenExams_Nov2020.pdf,0.64,unclassified,unclassified,45,SOAGuidetoWrittenExams_Nov2020,Stuart Klugman,,,True,,,,,,,14027,True,True,d55ce3e0c528ba0a,True,,True
799a4e16a01fd9a763d5d1066006c1a8a5a9408726d5c3e21ae29b37e855a777,central-configurations-in-planar-n-body-problem-with-equal-masses-for-n-5-6-7-n-5-6-7.pdf,0.57,dynamical_systems,medium,45,central-configurations-in-planar-n-body-problem-with-equal-masses-for-n-5-6-7-n-5-6-7,Małgorzata Moczurad,,,True,,,,dynamical_systems,low,claude_code,16057,True,True,f60c7b5666cf0b64,True,,True
de07cef31253c1a2e1166ffcb011c203f9ad1641368d3949bc31edb477174341,Pure and Applied Mathematics_ A Wiley-Interscience Series of Texts Monographs and Tracts Gerald B Folland-Real Analysis_ Modern Techniques and Their Applications-Wiley-Interscience 1999.pdf,7.94,mathematics,medium,40,ebooksclub.org__Real_Analysis__Modern_Techniques_and_Their_Applications__2nd_edition.djvu,Daniel,1999,,True,,,,analysis,low,keyword_text,3549,True,False,9120f36a26616ce7,,hash_dup_41,True
a21c44a3587f0306fa4cb66ff97d806e5f885db548abbe2f650494fc2826b75f,NATO Science Series 47 H Keith Moffatt auth Renzo L Ricca eds-An Introduction to the Geometry and Topology of Fluid Flows-Springer Netherlands 2001.pdf,15.93,topology_geometry,low,40,NATO Science Series 47 H Keith Moffatt auth Renzo L Ricca eds-An Introduction to the Geometry and Topology of Fluid Flows-Springer Netherlands 2001,4<8=8AB@0B>@,2001,,True,9781402002076; 9789401004466,,,,,,3112,True,False,924e7ab0fdcedcdb,,hash_dup_35,True
8de53196a9764e720edd8c0c79a6e5e0277d7984d94b275a16a551312fd4840a,Course of Theoretical Physics Volume 5 L D Landau EM Lifshitz-Statistical Physics Third Edition Part 1_ Volume 5 Volumen 5 Part 1-Butterworth-Heinemann 1980.pdf,31.57,physics,medium,40,Landau L.D. & Lifschitz E.M.- Vol. 5 - Statistical Physics part 1,Luca Merlo,1980,,True,,,,physics,medium,claude_code,51468,True,False,74507af854f4ae75,,hash_dup_17,True
f89b91e90d0827401f5a743b6249e220c2382e073fc8e1a54c30927166fe3245,Lecture Notes in Mathematics 1893 Heinz Hanβmann auth-Local and Semi-Local Bifurcations in Hamiltonian Dynamical Systems-Springer-Verlag Berlin Heidelberg 2007.pdf,9.05,dynamical_systems,high,40,Lecture Notes in Mathematics 1893 Heinz Hanβmann auth-Local and Semi-Local Bifurcations in Hamiltonian Dynamical Systems-Springer-Verlag Berlin Heidelberg 2007,4<8=8AB@0B>@,2007,,True,,,,dynamical_systems,high,claude_code,3784,True,False,3f92f8d502d1152c,,hash_dup_29,True
1d727532cebe34f2359ed3d9e2253f413824bb1f51151a2c82c5a39e3e36fd23,Andrew Gelman Jennifer Hill Aki Vehtari - Regression and Other Stories-Cambridge University Press 2020.pdf,6.09,machine_learning,medium,40,Regression and Other Stories,ANDREW GELMAN; JENNIFER HILL; AKI VEHTARI,2020,,True,,,,machine_learning,medium,keyword_text,4061,True,False,72b8662c9a185caa,,hash_dup_178,True
58db1d768108e6a56c1ba1f3872c57243c1f3b8a8554547582b16dc805371cb4,JJ Geewax - API Design Patterns-Manning Publications 2021.pdf,11.48,software_engineering,low,40,API Design Patterns,J J Geewax,2021,,True,,,,software_engineering,low,keyword_text,1951,True,False,97505a5e6a813b77,,hash_dup_265,True
e12dcaa899db471799028e313620d49d43936e566b7df84fff98461eca0a3d76,"Tim Koller, Marc Goedhart, David Wessels - Valuation_ Measuring and Managing the Value of Companies-John Wiley & Sons (2020).pdf",8.28,finance,medium,40,Valuation: Measuring and Managing the Value of Companies,Tim Koller; Marc Goedhart; David Wessels,2020,John Wiley & Sons,True,,,,finance,medium,claude_code,966,True,False,9c03416beaec5333,,hash_dup_341,True
7be91db8d8d2f48729e302d03149c03cedf1728f3fc52636897e5c2782d13c66,Statistics for Biology and Health David G Kleinbaum Mitchel Klein auth - Logistic Regression_ A Self-Learning Text-Springer-Verlag New York 2010.pdf,11.26,biology_neuroscience,low,40,"Logistic Regression: A Self-learning Text, Third Edition (Statistics in the Health Sciences)",David G. Kleinbaum,2010,,True,9781441917416; 9781441917423,,,,,,1967,True,False,55b12b60cc915230,,hash_dup_54,True
1230438b2c472156e978b6ff0d065b58a451228762abd7a5f672ada07d208be4,AWS Certified Machine Learning Engineer Study Guide -- Dario Cabianca -- 2025 -- Wiley Sons Incorporated John -- 9781394319978 -- 71c2a92dd751e3cb5ff0b2828d284ea2 -- Annas Archive.pdf,14.45,ml_engineering,medium,40,AWS Certified Machine Learning Engineer Study Guide,Dario Cabianca,2025,,True,,,,ml_engineering,medium,keyword_text,2954,True,True,4fc6f979daf608ae,,hash_dup_168,True
f2730bf576b986b04fffae7adf0c9744c27fc2fd03787e7945dc2ffc42f20d43,Andy Pole Mike West Jeff Harrison auth - Applied Bayesian Forecasting and Time Series Analysis-Springer US 1994.pdf,10.68,time_series,medium,40,978-0-412-04401-4_Book_PrintPDF.pdf,asaul,1994,,True,9780412044014; 9781489934321,,,statistics,low,keyword_text,3657,True,False,86d829fb259f5703,,hash_dup_179,True
0a4eae08c1b78a4f12e60ba7ba93e48bb0f9b1696730d39066db11f9e5d9f4b0,Astronomy and Astrophysics Library Dino Boccaletti Giuseppe Pucacco authTheory of Orbits Volume 1 Integrable Systems and Nonperturbative MethodsSpringerVerlag Berlin Heidelberg 1996.pdf,89.37,dynamical_systems,low,40,Astronomy and Astrophysics Library Dino Boccaletti Giuseppe Pucacco authTheory of Orbits Volume 1 Integrable Systems and Nonperturbative MethodsSpringerVerlag Berlin Heidelberg 1996,,1996,,True,9783642082108; 9783662033197,,,,,,3617,True,False,3e0f2303a150093d,,hash_dup_183,True
0a7e738ec9f1cb55787d04a07be3cea6785092eaad61c1a76048f1f047bd3aa7,HS DumasThe KAM Story A Friendly Introduction to the Content History and Significance of Classical KolmogorovArnoldMoser TheoryWorld Scientific Publishing Company 2014.pdf,3.46,dynamical_systems,medium,40,The Kam Story,H Scott Dumas,2014,,True,9789814556583,,,dynamical_systems,medium,claude_code,1995,True,False,f7804ac0aad0ac4f,,hash_dup_249,True
04d24b5cc199f1053882dac34150dfeed2fa6549cca5f3397261f912afd119c7,"Mykel J. Kochenderfer, Tim A. Wheeler - Algorithms for Optimization-The MIT Press (2019).pdf",12.64,unclassified,unclassified,40,Algorithms for Optimization,Mykel J. Kochenderfer; Tim A. Wheeler,2019,The MIT Press,True,9780262039420; 9780262039,,,,,,1303,True,False,,,hash_dup_297,True
e398fee7131091704dd5e9f88d0bde72365e7361fb3dc523a59f46e664a31428,Steven C Chapra Dr - Applied Numerical Methods with MATLAB for Engineers and Scientists-McGraw-Hill Education 2017.pdf,31.57,numerical_methods,low,40,Steven C Chapra Dr - Applied Numerical Methods with MATLAB for Engineers and Scientists-McGraw-Hill Education 2017,Steven C. Chapra,2017,,True,9780073397962; 9780073397; 0073397962,,,,,,5275,True,False,a7a5f4fa14ef78fa,,hash_dup_333,True
0270b4667914bcc44c210026a72b1d9cb8da08992f15ef4b6c69cc4f8a075893,Alexei Deriglazov auth - Classical Mechanics_ Hamiltonian and Lagrangian Formalism-Springer International Publishing 2017.pdf,7.1,dynamical_systems,medium,40,Alexei Deriglazov auth - Classical Mechanics: Hamiltonian and Lagrangian Formalism-Springer International Publishing 2017,,2017,,True,9783319441467; 9783319441474,,,physics,medium,keyword_text,3339,True,False,9175fcc39916495a,,,False
7937888f39a013bf448fc81a4e213bf91854df6cfeff75ddd09d0e5d67f29413,"David Jamieson Bolder - Credit-Risk Modelling_ Theoretical Foundations, Diagnostic Tools, Practical Examples, and Numerical Recipes in Python-Springer International Publishing (2018).pdf",11.6,mathematics,low,40,"Credit-Risk Modelling: Theoretical Foundations, Diagnostic Tools, Practical Examples, and Numerical Recipes in Python",David Jamieson Bolder,2018,Springer International Publishing,True,9783319946870; 9783319946887,,,,,,2086,True,False,67710b76c20ef4b2,,,False
fc702eea257ddcd77f7fa46e556d460ebfe89c4cc77b0ffe32204c5216dc3d6d,"Richard S. Sutton, Andrew G Barto - Reinforcement Learning_ An Introduction, 2nd Edition-Bradford Books (2018).pdf",7.46,reinforcement_learning,low,40,"Reinforcement Learning: An Introduction, 2nd Edition",Richard S. Sutton; Andrew G Barto,2018,Bradford Books,True,9780262039246; 9780262039,,,reinforcement_learning,low,keyword_text,1566,True,False,1b58db44010d191e,,,False
93af1d06608060ec2877ade86952f98c7a1b85edc4457517993c3eb42c5827b8,(CFA Institute Investment Series) Wendy L. Pirie - Derivatives Workbook-Wiley (2017).pdf,4.61,finance,high,40,Derivatives Workbook,Wendy L. Pirie,2017,Wiley,True,,,,finance,high,claude_code,939,True,False,,,,True
25f9cfbcf46eda1be23c4012e5c1bbf1ed4c5616f77dedb2f4a0face006f9e13,"(Frank J. Fabozzi series) Fabozzi, Frank J._ Kim, Jang-Ho_ Kim, Woo Chang - Robust equity portfolio management + website _ formulations, implementations, and properties using MATLAB-Wiley (2015).pdf",4.92,finance,medium,40,Robust Equity Portfolio Management + Website,Kim; Woo Chang; Kim; Jang Ho; Fabozzi; Frank J,2015,,True,,,,finance,medium,keyword_text,3613,True,False,,,,True
090f16dabd62342180bdd4c524e7488d764fddedd77a927d8bc2c547d0db21f4,"Absolute Java 5th ed. - W. Savitch, K. Mock (Pearson, 2013) BBS.pdf",9.99,software_engineering,low,40,"Absolute Java 5th ed. - W. Savitch, K. Mock (Pearson, 2013) BBS",,2013,,True,,,,software_engineering,low,claude_code,552,True,False,644d7066074687c7,,,True
8f9093ec416dbe3d75b45245dec9a680c004a394fa1ad1a48511cc69783d68ba,Bernard Schutz - A First Course in General Relativity 2009 Cambridge University Press.pdf,2.76,physics,medium,40,A First Course in General Relativity,Schutz; Bernard,2009,,True,,,,physics,medium,keyword_text,1815,True,False,348efcbea5222e73,,fuzzy_dup_412,True
1b0de4887282ef7d986e0237e921468bd7aa464fbcc3c1fcba513b231d69621e,Build_a_Large_Language_Model_(From_Scrat.pdf,10.63,rag_llm,medium,40,Build_a_Large_Language_Model_(From_Scrat,Sebastian Raschka,,,True,,,,rag_llm,medium,keyword_text,1320,True,False,8ea9d57572e71579,,fuzzy_dup_415,True
edf1308cb483f8ae06f0c0c836a8eb664e491d994fcead3b0cca2978cf5d13e0,Getting_Started_with_Natural_Language_Pr (4).pdf,11.91,rag_llm,low,40,Getting_Started_with_Natural_Language_Pr (4),Ekaterina Kochmar,,,True,,,,rag_llm,low,claude_code,1124,True,False,6f551a3af934212d,,,True
3de8324da60f5521a00a5ef320b343e261381b705b09f3a1497a5f6fe643a0cb,John Robert Taylor-Classical mechanics-University Science Books (2005).pdf,54.53,physics,medium,40,Classical mechanics,John Robert Taylor,2005,University Science Books,True,,,,physics,medium,claude_code,3094,True,False,d9e2048b2b447107,,fuzzy_dup_429,True
5ace3ddc484a21d3e2da62bac1b1ef05015508464b632a10a16084719ab8c707,Mike X Cohen - MATLAB for Brain and Cognitive Scientists-The MIT Press 2017.pdf,11.66,biology_neuroscience,medium,40,Mike X Cohen - MATLAB for Brain and Cognitive Scientists-The MIT Press 2017,,2017,,True,,,,biology_neuroscience,medium,claude_code,154,True,False,,,,True
1550e5b2c15ad372de53d29d1fd689dccd6c5414c450fe4739f9aa4f2835708a,Natural_Language_Processing_in_Action (11).pdf,12.36,rag_llm,low,40,Natural_Language_Processing_in_Action (11),Hobson Lane; Hannes Max Hapke; Cole Howard,,,True,,,,rag_llm,low,claude_code,1103,True,False,4798dcbaca985539,,,True
ebc4f66ded0d5bcf26a7f7bfffe9ad65366304e48f738d424a54f8fbe2537d49,"Natural_Language_Processing_in_Action,_S.pdf",11.12,rag_llm,low,40,"Natural_Language_Processing_in_Action,_S",Hobson Lane; Maria Dyshel,,,True,,,,deep_learning,low,keyword_text,2123,True,False,9ae6606af4565f93,,fuzzy_dup_437,True
44b7980d9c1a4023cf9003859ac9541eebe34a2982106507990719422a3ae25d,Statistics_Slam_Dunk_2.pdf,14.07,unclassified,unclassified,40,Statistics_Slam_Dunk_2,Gary Sutton,,,True,,,,,,,927,True,False,b59490dd95875281,,,True
4600a2b18ff0adb9270d2f794d34f8efa492707bba46aa377330b074159e4e53,[D._Zwillinger]_CRC_Standard_Mathematical_Tables_a(BookZZ.org).pdf,11.47,mathematics,low,40,Openmirrors.com,Daniel Zwillinger,,,True,,,,mathematics,low,claude_code,2297,True,False,,,,True
8021801689b653bc740c2ad804fe18e2435ea5576ae8aad20fc6b8c2a96f2d0e,(Applied Mathematical Sciences 48) J. D. Murray (auth.)-Asymptotic Analysis-Springer-Verlag New York (1984).pdf,14.95,mathematics,medium,40,J. D. Murray (auth.)-Asymptotic Analysis-Springer-Verlag New York,,1984,,True,,,,mathematics,medium,claude_code,10005,True,False,5f219f013cbe25a5,,,True
e4edaa24436443c8445fe6344bc82f9f364447c5531867e89cc04333b3951e4f,"(Wiley Finance) Gunter Meissner - Correlation Risk Modeling and Management, + Website_ An Applied Guide including the Basel III Correlation Framework - With Interactive Models in Excel _ VBA-Wiley (20.pdf",4.3,finance,medium,40,Correlation Risk Modeling and Management,Gunter Meissner,,,True,,,,finance,medium,claude_code,1159,True,False,350725242334645b,,,True
00b896c45a2a60dfa87ab3ea7bd3fba4c191a04b2c514e0e6b69bf9443c8e1db,10.1038@s41586-020-2626-9.pdf,8.78,unclassified,unclassified,40,10.1038@s41586-020-2626-9,Marc Z. Miskin,,,True,,,,,,,26512,True,False,27018c60bce1d280,,,True
0767d36a9dbd0451070b233b37e8a2d858e939fd0effbe51d7eb385001b88740,"18.034-Garrett Birkhoff, Gian-Carlo Rota Ordinary differential equations  1989.pdf",27.37,mathematics,medium,40,"18.034-Garrett Birkhoff, Gian-Carlo Rota Ordinary differential equations 1989",Euler,1989,,True,,,,dynamical_systems,medium,claude_code,10344,True,False,17c92fd78da57fe8,,,True
54aea73908b97fa73b5a849048ed8f550fab2e091c989d60cef73a39043b532d,"18.311-C. C. Lin, L. A. Segel Mathematics Applied to Deterministic Problems in the Natural Sciences Classics in Applied Mathematics  1988.pdf",25.83,mathematics,medium,40,"18.311-C. C. Lin, L. A. Segel Mathematics Applied to Deterministic Problems in the Natural Sciences Classics in Applied Mathematics 1988",Euler,1988,,True,,,,mathematics,medium,claude_code,10106,True,False,8a1815705cce535e,,,True
68a395ba1ee60dbe724ac18de162ee2314b326c87c2fba07d9c39ecfccd27857,202A-Real Analysis 2e-Folland.pdf,30.66,mathematics,medium,40,202A-Real Analysis 2e-Folland,,,,True,,,,mathematics,medium,claude_code,16840,True,False,c8608868b4c9f8b4,,,True
e746051f416ac7999d74c67f5b67748f553c9016598f59ea131e9744555464dd,54-Fundamentals of Differential Equations 7e - Nagle Saff Snider.pdf,65.39,mathematics,medium,40,54-Fundamentals of Differential Equations 7e - Nagle Saff Snider,Nagle; Saff; Snider,,,True,,,,dynamical_systems,medium,claude_code,15731,True,False,fd915aaf88f5a0b2,,,True
3db8c884f16f59f84a5904e9d1df504dd06b868800874b8793db3dee9f6e8915,A First Course in Calculus (Serge Lang).pdf,31.6,mathematics,medium,40,A First Course in Calculus (Serge Lang),,,,True,,,,mathematics,medium,claude_code,3476,True,False,6df5fd53c14188dd,,,True
feb4d781d4bc15313ca43909f1ac55205692e8ff6a7f17410058672490c7005c,A Hilbert Space Problem Book (P. R. Halmos).pdf,25.39,analysis,low,40,A Hilbert Space Problem Book (P. R. Halmos),,,,True,,,,analysis,low,keyword_text,1243,True,False,5ac695eee2cdde91,,,True
5799cbca59926821c3f3e8b1656d045abf8120483b1f471261eabae716b74975,Abramowitz_M_Stegun_IA_Handbook_of_MathematiBookZZorg.pdf,70.36,mathematics,medium,40,Abramowitz_M_Stegun_IA_Handbook_of_MathematiBookZZorg,Simon Plouffe,,,True,,,,mathematics,low,claude_code,13124,True,False,d51b7cc85e83a7ef,,,True
ce6a5d33f45b68ba7aa4e10b774804f6f87d8fa234dd42a06a3aa83b6aed8092,Alain J. Brizard-An Introduction to Lagrangian Mechanics-World Scientific (2008).pdf,1.9,physics,medium,40,Notes_070707.DVI,Alain J. Brizard,2008,World Scientific,True,,,,physics,medium,keyword_text,9992,True,False,eb6e4fcbea563cba,,,True
dd24e5cc1066be222467fd7ff31efd489099f740d79e3267c9d5dd7867a42aaf,Algebraic K-Theory and Its Applications (Jonathan Rosenberg).pdf,57.05,algebra,low,40,978-1-4612-8735-3_Book_PrintPDF.pdf,halbulario,,,True,,,,mathematics,low,keyword_text,5464,True,False,369bdddd95420cfc,,,True
d84eca66fb54c2bf7beb4c6dbc3bf34ee1eef358dc635e8883290c1a2a84596f,Andrew Pressley-Instructor's Solutions Manual to Elementary Differential Geometry-Springer (2012).pdf,1.56,topology_geometry,medium,40,Instructor's Solutions Manual to Elementary Differential Geometry,Andrew Pressley,2012,Springer,True,,,,topology_geometry,medium,claude_code,8580,True,False,5796f1d94ee393b2,,,True
d874fe61ee9fbef8a627b39912c40b3b3a80abd25046825efa4a981886b40bfe,Calculus I (Jerrold Marsden Alan Weinstein).pdf,30.9,mathematics,medium,40,Calculus I (Jerrold Marsden Alan Weinstein),,,,True,,,,mathematics,medium,claude_code,4047,True,False,3cff48c21bd0cea5,,,True
53a71899a11a5629c1a4b8f2a010c39350dc0fca2a5e19db0ef671c5f97130fa,Calculus III (Jerrold Marsden Alan Weinstein).pdf,37.46,mathematics,medium,40,Calculus III (Jerrold Marsden Alan Weinstein),,,,True,,,,mathematics,medium,claude_code,5246,True,False,55a1a4135546da44,,,True
110498d758d2dc2e2e1d09ca244a6e25a838515c43d036e53d3b3a5a3952be54,Cambridge Texts in Applied Mathematics 47 Mark J Ablowitz-Nonlinear Dispersive Waves_ Asymptotic Analysis and Solitons-Cambridge University Press 2011.pdf,4.65,mathematics,medium,40,Cambridge Texts in Applied Mathematics 47 Mark J Ablowitz-Nonlinear Dispersive Waves: Asymptotic Analysis and Solitons-Cambridge University Press 2011,,2011,,True,,,,mathematics,medium,claude_code,2466,True,False,9a91eab6a7bbff05,,,True
985beb3ec1e7b177d9d3e7dafb4ac485ed0294abf75b5b386fbe2290807143e4,Cambridge Texts in Applied Mathematics Iserles A-A first course in the numerical analysis of differential equations-CUP 2009.pdf,4.31,numerical_methods,high,40,Cambridge Texts in Applied Mathematics Iserles A-A first course in the numerical analysis of differential equations-CUP 2009,,2009,,True,,,,numerical_methods,low,keyword_text,4053,True,False,76366a2e2b77bf3c,,,True
